timestamp,message
2026-05-02 01:29:21,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 73.95
2026-05-02 01:29:21,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.93
2026-05-02 01:29:21,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 367.23
2026-05-02 01:29:23,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.43
2026-05-02 01:29:25,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.11
2026-05-02 01:29:25,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 72.34
2026-05-02 01:29:25,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.63
2026-05-02 01:29:27,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.93
2026-05-02 01:29:27,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 82.33
2026-05-02 01:29:27,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 349.35
2026-05-02 01:29:27,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.66
2026-05-02 01:29:29,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.5
2026-05-02 01:29:29,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 76.85
2026-05-02 01:29:29,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 369.09
2026-05-02 01:29:31,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.34
2026-05-02 01:29:37,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.65
2026-05-02 01:29:39,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:29:39,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:29:39,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:29:39,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:29:41,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 846.97
2026-05-02 01:29:41,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:29:41,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:29:41,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:29:41,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:29:43,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.18
2026-05-02 01:29:43,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.19
2026-05-02 01:29:43,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1107.9
2026-05-02 01:29:43,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:29:45,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 841.4
2026-05-02 01:29:45,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.26
2026-05-02 01:29:45,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1196.06
2026-05-02 01:29:45,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 42.13
2026-05-02 01:29:47,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 842.03
2026-05-02 01:29:47,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.33
2026-05-02 01:29:47,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1193.26
2026-05-02 01:29:47,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.37
2026-05-02 01:29:49,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 1275.0
2026-05-02 01:29:49,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 1275.0
2026-05-02 01:29:49,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.06
2026-05-02 01:29:49,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1104.45
2026-05-02 01:29:49,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.21
2026-05-02 01:29:52,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.12
2026-05-02 01:29:52,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:29:52,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:29:52,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1143.05
2026-05-02 01:29:52,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.11
2026-05-02 01:29:54,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.64
2026-05-02 01:29:58,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:29:58,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:29:58,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 377.12
2026-05-02 01:30:00,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:30:00,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:30:02,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.56
2026-05-02 01:30:02,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 73.9
2026-05-02 01:30:02,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:30:02,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:30:02,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1107.0
2026-05-02 01:30:04,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.86
2026-05-02 01:30:04,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1108.2
2026-05-02 01:38:26,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:38:26,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:38:26,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:38:30,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:38:30,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:38:30,⚠️ [L1-RANGE] carbon_potential out of range! Value: 0.0
2026-05-02 01:38:30,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.0
2026-05-02 01:38:32,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.87
2026-05-02 01:38:32,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 310.82
2026-05-02 01:38:34,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:38:34,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:38:34,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 309.37
2026-05-02 01:38:36,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 309.84
2026-05-02 01:38:38,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:38:38,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:38:40,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 0.95
2026-05-02 01:38:40,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 375.61
2026-05-02 01:38:40,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:38:40,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:38:42,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.26
2026-05-02 01:38:42,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.49
2026-05-02 01:38:44,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:38:44,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:38:44,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.63
2026-05-02 01:38:44,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 387.71
2026-05-02 01:38:44,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.32
2026-05-02 01:38:46,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.13
2026-05-02 01:38:48,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 850.28
2026-05-02 01:38:48,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.49
2026-05-02 01:38:48,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.75
2026-05-02 01:38:50,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 846.36
2026-05-02 01:38:52,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.1
2026-05-02 01:38:54,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 858.53
2026-05-02 01:38:54,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:38:54,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:38:54,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:38:54,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:38:56,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 251.1
2026-05-02 01:38:56,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 73.02
2026-05-02 01:38:56,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:38:56,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:38:59,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 246.9
2026-05-02 01:38:59,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:38:59,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:38:59,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.31
2026-05-02 01:39:01,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 254.52
2026-05-02 01:39:01,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 82.39
2026-05-02 01:39:01,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.17
2026-05-02 01:39:03,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 254.18
2026-05-02 01:39:03,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 86.58
2026-05-02 01:39:05,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 246.97
2026-05-02 01:39:05,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 86.35
2026-05-02 01:39:05,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 525.0
2026-05-02 01:39:05,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 01:39:05,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 01:39:07,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:39:07,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:39:07,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:39:09,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.07
2026-05-02 01:39:09,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 72.7
2026-05-02 01:39:09,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.92
2026-05-02 01:39:11,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.73
2026-05-02 01:39:13,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 381.53
2026-05-02 01:39:13,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:39:13,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.56
2026-05-02 01:39:15,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.33
2026-05-02 01:39:15,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.27
2026-05-02 01:39:15,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.02
2026-05-02 01:39:17,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 47.68
2026-05-02 01:39:21,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:39:21,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:39:23,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.49
2026-05-02 01:39:23,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.79
2026-05-02 01:39:25,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 855.54
2026-05-02 01:39:27,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 840.59
2026-05-02 01:39:29,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 849.16
2026-05-02 01:39:31,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 859.93
2026-05-02 01:39:31,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 396.78
2026-05-02 01:39:31,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:39:31,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:39:33,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:39:33,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:39:35,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 70.79
2026-05-02 01:39:35,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1118.65
2026-05-02 01:39:35,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.34
2026-05-02 01:39:37,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1130.97
2026-05-02 01:39:39,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1167.58
2026-05-02 01:39:39,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 303.54
2026-05-02 01:39:41,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1146.9
2026-05-02 01:39:41,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.01
2026-05-02 01:39:43,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1138.6
2026-05-02 01:39:47,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.12
2026-05-02 01:39:50,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:39:50,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:39:50,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:39:50,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:39:52,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 249.72
2026-05-02 01:39:54,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 253.86
2026-05-02 01:39:56,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 249.39
2026-05-02 01:39:58,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 252.14
2026-05-02 01:39:58,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 78.34
2026-05-02 01:40:00,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 250.41
2026-05-02 01:40:00,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 36.0
2026-05-02 01:40:00,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 36.0
2026-05-02 01:40:00,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 70.53
2026-05-02 01:40:06,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:40:06,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:40:06,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 01:40:06,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 01:40:08,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1113.27
2026-05-02 01:40:08,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 21.27
2026-05-02 01:40:10,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1198.09
2026-05-02 01:40:10,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 18.95
2026-05-02 01:40:12,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1123.22
2026-05-02 01:40:12,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.1
2026-05-02 01:40:14,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1114.71
2026-05-02 01:40:14,⚠️ [L1-RANGE] CO_percentage out of range! Value: 0.0
2026-05-02 01:40:14,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 0.0
2026-05-02 01:40:16,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1121.88
2026-05-02 01:40:16,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.24
2026-05-02 01:40:18,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 19.17
2026-05-02 01:40:20,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:40:20,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:40:20,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 21.77
2026-05-02 01:40:24,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 21.84
2026-05-02 01:40:30,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.63
2026-05-02 01:40:34,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 367.13
2026-05-02 01:40:34,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:40:37,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.51
2026-05-02 01:40:39,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:40:39,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:40:41,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 0.0
2026-05-02 01:40:41,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 0.0
2026-05-02 01:40:41,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 391.85
2026-05-02 01:40:41,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.4
2026-05-02 01:40:43,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1137.03
2026-05-02 01:40:43,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 48.67
2026-05-02 01:40:45,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:40:45,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:40:45,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1108.26
2026-05-02 01:40:45,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 47.98
2026-05-02 01:40:47,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.3
2026-05-02 01:40:47,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1150.45
2026-05-02 01:40:47,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:40:49,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.96
2026-05-02 01:40:49,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1100.15
2026-05-02 01:40:49,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 301.01
2026-05-02 01:40:51,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 375.0
2026-05-02 01:40:51,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 375.0
2026-05-02 01:40:51,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.42
2026-05-02 01:40:51,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1188.61
2026-05-02 01:40:51,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 43.52
2026-05-02 01:40:51,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 21.27
2026-05-02 01:40:53,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.03
2026-05-02 01:40:55,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.37
2026-05-02 01:40:55,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.53
2026-05-02 01:40:57,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 41.86
2026-05-02 01:40:57,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.51
2026-05-02 01:40:59,⚠️ [L1-RANGE] temperature_zone_2 out of range! Value: 0.0
2026-05-02 01:40:59,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 0.0
2026-05-02 01:40:59,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:40:59,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:41:03,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 245.58
2026-05-02 01:41:03,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.68
2026-05-02 01:41:05,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 250.12
2026-05-02 01:41:05,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.06
2026-05-02 01:41:05,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:41:07,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 249.11
2026-05-02 01:41:07,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.55
2026-05-02 01:41:07,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.18
2026-05-02 01:41:09,⚡ [L2-SPIKE] temperature_zone_2 sudden change! Value: 253.33
2026-05-02 01:41:09,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 22.95
2026-05-02 01:41:11,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 0.0
2026-05-02 01:41:15,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:41:15,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:41:15,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 49.79
2026-05-02 01:41:17,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.08
2026-05-02 01:41:17,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:41:17,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:41:17,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 45.08
2026-05-02 01:41:19,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.54
2026-05-02 01:41:19,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 89.78
2026-05-02 01:41:19,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 313.73
2026-05-02 01:41:21,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 22.87
2026-05-02 01:41:21,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 88.46
2026-05-02 01:41:24,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 26.86
2026-05-02 01:41:24,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:41:24,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:41:26,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.73
2026-05-02 01:41:26,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 120.0
2026-05-02 01:41:26,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 120.0
2026-05-02 01:41:28,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 70.26
2026-05-02 01:41:28,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:41:28,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:41:30,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 71.13
2026-05-02 01:41:30,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.13
2026-05-02 01:41:32,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 75.56
2026-05-02 01:41:40,⚠️ [L1-RANGE] temperature_zone_1 out of range! Value: 0.0
2026-05-02 01:41:40,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 0.0
2026-05-02 01:41:40,⚠️ [L1-RANGE] carbon_potential out of range! Value: 1.35
2026-05-02 01:41:40,⚡ [L2-SPIKE] carbon_potential sudden change! Value: 1.35
2026-05-02 01:41:42,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 854.56
2026-05-02 01:41:44,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 846.45
2026-05-02 01:41:44,⚠️ [L1-RANGE] main_gas_flow out of range! Value: 0.0
2026-05-02 01:41:44,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 0.0
2026-05-02 01:41:44,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:41:44,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:41:44,⚠️ [L1-RANGE] oxygen_mV out of range! Value: 1725.0
2026-05-02 01:41:44,⚡ [L2-SPIKE] oxygen_mV sudden change! Value: 1725.0
2026-05-02 01:41:44,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 397.84
2026-05-02 01:41:46,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 855.68
2026-05-02 01:41:46,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.8
2026-05-02 01:41:46,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.99
2026-05-02 01:41:46,⚠️ [L1-RANGE] CO_percentage out of range! Value: 30.0
2026-05-02 01:41:46,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 30.0
2026-05-02 01:41:48,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 843.54
2026-05-02 01:41:48,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 23.58
2026-05-02 01:41:48,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 86.34
2026-05-02 01:41:50,⚡ [L2-SPIKE] temperature_zone_1 sudden change! Value: 853.88
2026-05-02 01:41:50,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 25.84
2026-05-02 01:41:50,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.4
2026-05-02 01:41:52,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.99
2026-05-02 01:41:52,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 84.19
2026-05-02 01:41:52,⚡ [L2-SPIKE] addition_gas_pressure sudden change! Value: 67.5
2026-05-02 01:41:54,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 24.3
2026-05-02 01:41:54,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.63
2026-05-02 01:41:56,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 0.0
2026-05-02 01:41:58,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 396.71
2026-05-02 01:42:00,⚡ [L2-SPIKE] main_gas_flow sudden change! Value: 21.34
2026-05-02 01:42:00,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 362.08
2026-05-02 01:42:02,⚠️ [L1-RANGE] main_gas_pressure out of range! Value: 0.0
2026-05-02 01:42:02,⚡ [L2-SPIKE] main_gas_pressure sudden change! Value: 0.0
2026-05-02 01:42:02,⚡ [L2-SPIKE] addition_gas_flow sudden change! Value: 361.64
2026-05-02 01:42:02,⚡ [L2-SPIKE] CO_percentage sudden change! Value: 17.16
